config_id,seed,node_count,mac,retry_limit,radio_range_m,aggregation_threshold,security_enabled,pdr,latency_mean,energy_per_delivered_packet,total_tx_bytes,communication_saving_ratio,lifetime_proxy,hop_count,link_prr,generated_packets,is_pareto,dominates_count,dominated_by_count,recommendation_rank
cfg_012,2026,20,aloha,0,55.0,0.35,True,0.8561560895200053,0.014278857142857143,0.00030485095322551156,15240,0.33854166666666663,603372.854255287,2,0.9989182293741451,127,False,54,12,61
cfg_013,2026,20,aloha,2,25.0,0.0,False,0.6647584415541906,0.030434174534147356,0.00021365536630309226,53765,-0.16677517361111116,586733.7733641055,4,0.9998830703536867,240,False,18,24,207
cfg_014,2026,20,aloha,2,25.0,0.0,True,0.6647584415541906,0.03245035415908512,0.0002614884244171419,65287,-0.416818576388889,479404.8514764219,4,0.9998830703536867,240,False,4,92,251
cfg_015,2026,20,aloha,2,25.0,0.35,False,0.6801690597359101,0.02654617453414736,0.00020881716735703806,28451,0.38257378472222225,1108774.430597207,4,0.9998830703536867,127,True,34,0,23
cfg_016,2026,20,aloha,2,25.0,0.35,True,0.6801690597359101,0.02856235415908512,0.0002555660589026858,34548,0.25026041666666665,905954.1663291986,4,0.9998830703536867,127,False,12,40,193
cfg_017,2026,20,aloha,2,40.0,0.0,False,0.7516649348721217,0.022834889921875254,0.00028127243295707097,40335,-0.16710069444444442,394155.22975998116,3,0.9995594479432075,240,False,22,54,157
cfg_018,2026,20,aloha,2,40.0,0.0,True,0.7516649348721217,0.024347397661431878,0.000342908090482963,48979,-0.41721643518518525,323308.2085674832,3,0.9995594479432075,240,False,4,112,221
cfg_019,2026,20,aloha,2,40.0,0.35,False,0.769090243958561,0.019918889921875252,0.00027490043691918135,21344,0.3824074074074074,744858.095594492,3,0.9995594479432075,127,False,40,14,105
cfg_020,2026,20,aloha,2,40.0,0.35,True,0.769090243958561,0.02143139766143188,0.0003351381074504768,25918,0.2500578703703704,610977.4190688619,3,0.9995594479432075,127,False,14,46,165
cfg_021,2026,20,aloha,2,55.0,0.0,False,0.8385714264483034,0.015235492267172902,0.00029009579147837045,26905,-0.16775173611111116,342560.48547672003,2,0.9989182293741451,240,False,48,20,77
cfg_022,2026,20,aloha,2,55.0,0.0,True,0.8385714264483034,0.016244323965748424,0.00035307777985475275,32671,-0.4180121527777778,281454.5712971924,2,0.9989182293741451,240,False,12,40,127
cfg_023,2026,20,aloha,2,55.0,0.35,False,0.8580114263990846,0.013291492267172902,0.0002835185156043646,14237,0.38207465277777775,647368.8179919331,2,0.9989182293741451,127,True,82,0,11
cfg_024,2026,20,aloha,2,55.0,0.35,True,0.8580114263990846,0.014300323965748422,0.0003450899750542057,17289,0.24960937500000002,531864.3240702512,2,0.9989182293741451,127,False,20,10,87
cfg_025,2026,20,aloha,4,25.0,0.0,False,0.6647584415584417,0.030437916282839206,0.00021365536630172597,53765,-0.16677517361111116,586733.7733641055,4,0.9998830703536867,240,False,20,24,209
cfg_026,2026,20,aloha,4,25.0,0.0,True,0.6647584415584417,0.03245409590777942,0.0002614884244154697,65287,-0.416818576388889,479404.8514764219,4,0.9998830703536867,240,False,4,90,253
cfg_027,2026,20,aloha,4,25.0,0.35,False,0.6801690597402598,0.026549916282839207,0.00020881716735570268,28451,0.38257378472222225,1108774.430597207,4,0.9998830703536867,127,True,36,0,25
cfg_028,2026,20,aloha,4,25.0,0.35,True,0.6801690597402598,0.028566095907779428,0.00025556605890105145,34548,0.25026041666666665,905954.1663291986,4,0.9998830703536867,127,False,12,38,195
cfg_029,2026,20,aloha,4,40.0,0.0,False,0.7516649350649351,0.02284546317163245,0.00028127243288492035,40335,-0.16710069444444442,394155.22975998116,3,0.9995594479432075,240,False,24,54,159
cfg_030,2026,20,aloha,4,40.0,0.0,True,0.7516649350649351,0.02435797091128763,0.0003429080903950019,48979,-0.41721643518518525,323308.2085674832,3,0.9995594479432075,240,False,4,110,223
cfg_031,2026,20,aloha,4,40.0,0.35,False,0.7690902441558443,0.019929463171632453,0.0002749004368486653,21344,0.3824074074074074,744858.095594492,3,0.9995594479432075,127,False,42,14,107
cfg_032,2026,20,aloha,4,40.0,0.35,True,0.7690902441558443,0.02144197091128763,0.00033513810736450885,25918,0.2500578703703704,610977.4190688619,3,0.9995594479432075,127,False,14,44,167
cfg_033,2026,20,aloha,4,55.0,0.0,False,0.8385714285714262,0.015252800601079686,0.00029009579074389634,26905,-0.16775173611111116,342560.48547672003,2,0.9989182293741451,240,False,50,20,79
cfg_034,2026,20,aloha,4,55.0,0.0,True,0.8385714285714262,0.016261632300628485,0.00035307777896081873,32671,-0.4180121527777778,281454.5712971924,2,0.9989182293741451,240,False,12,38,129
cfg_035,2026,20,aloha,4,55.0,0.35,False,0.8580114285714262,0.013308800601079687,0.0002835185148865431,14237,0.38207465277777775,647368.8179919331,2,0.9989182293741451,127,True,84,0,13
cfg_036,2026,20,aloha,4,55.0,0.35,True,0.8580114285714262,0.014317632300628484,0.0003450899741804955,17289,0.24960937500000002,531864.3240702512,2,0.9989182293741451,127,False,20,8,89
cfg_037,2026,20,csma,0,25.0,0.0,False,0.7555685811246556,0.029286857142857142,0.00016110781078113278,46080,0.0,684586.4002804066,4,0.9998830703536867,240,False,70,2,115
cfg_038,2026,20,csma,0,25.0,0.0,True,0.7555685811246556,0.03130285714285714,0.00020297297139026783,57600,-0.25,543383.7593462007,4,0.9998830703536867,240,False,42,14,177
cfg_039,2026,20,csma,0,25.0,0.35,False,0.7608635038667618,0.027342857142857144,0.000159986645937635,24384,0.4708333333333333,1293706.5832070676,4,0.9998830703536867,127,True,104,0,15
cfg_040,2026,20,csma,0,25.0,0.35,True,0.7608635038667618,0.029358857142857145,0.00020156046284335323,30480,0.33854166666666663,1026866.9467959699,4,0.9998830703536867,127,False,66,6,121
cfg_041,2026,20,csma,0,40.0,0.0,False,0.8536175695365587,0.021965142857142857,0.00021221681285022055,34560,0.0,460018.84237178357,3,0.9995594479432075,240,False,112,2,63
cfg_042,2026,20,csma,0,40.0,0.0,True,0.8536175695365587,0.023477142857142856,0.0002663253523746309,43200,-0.25,366558.16544969357,3,0.9995594479432075,240,False,38,36,113
cfg_043,2026,20,csma,0,40.0,0.35,False,0.859599606369367,0.02050714285714286,0.0002107399755161819,18288,0.4708333333333333,869326.9462143941,3,0.9995594479432075,127,True,144,0,9
cfg_044,2026,20,csma,0,40.0,0.35,True,0.859599606369367,0.02201914285714286,0.0002644719684786742,22860,0.33854166666666663,692708.3441569012,3,0.9995594479432075,127,False,68,14,75
cfg_045,2026,20,csma,0,55.0,0.0,False,0.9515094533449496,0.014643428571428571,0.00021893634295242046,23040,0.0,400025.6016385048,2,0.9989182293741451,240,False,180,2,27
cfg_046,2026,20,csma,0,55.0,0.0,True,0.9515094533449496,0.01565142857142857,0.0002743010057151581,28800,-0.25,319284.8020434227,2,0.9989182293741451,240,False,76,14,45
cfg_047,2026,20,csma,0,55.0,0.35,False,0.9581775033005816,0.013671428571428572,0.00021741274375824054,12192,0.4708333333333333,755953.8928601666,2,0.9989182293741451,127,True,218,0,1
cfg_048,2026,20,csma,0,55.0,0.35,True,0.9581775033005816,0.014679428571428572,0.00027239211847590616,15240,0.33854166666666663,603372.854255287,2,0.9989182293741451,127,False,114,6,31
cfg_049,2026,20,csma,2,25.0,0.0,False,0.7559220779172439,0.029291317391290216,0.00018788868916841227,53765,-0.16677517361111116,586733.7733641055,4,0.9998830703536867,240,False,56,6,145
cfg_050,2026,20,csma,2,25.0,0.0,True,0.7559220779172439,0.031307497016227974,0.00022995311630391357,65287,-0.416818576388889,479404.8514764219,4,0.9998830703536867,240,False,28,32,199
cfg_051,2026,20,csma,2,25.0,0.35,False,0.76121947791721,0.027347317391290215,0.0001865834762486201,28451,0.38257378472222225,1108774.430597207,4,0.9998830703536867,127,True,98,0,17
cfg_052,2026,20,csma,2,25.0,0.35,True,0.76121947791721,0.02936349701622798,0.00022835480571236442,34548,0.25026041666666665,905954.1663291986,4,0.9998830703536867,127,False,52,14,139
cfg_053,2026,20,csma,2,40.0,0.0,False,0.8547467530274977,0.021977747064732395,0.0002473511882334093,40335,-0.16710069444444442,394155.22975998116,3,0.9995594479432075,240,False,68,16,91
cfg_054,2026,20,csma,2,40.0,0.0,True,0.8547467530274977,0.023490254804289023,0.0003015536316307106,48979,-0.41721643518518525,323308.2085674832,3,0.9995594479432075,240,False,18,52,149
cfg_055,2026,20,csma,2,40.0,0.35,False,0.8607367030259612,0.020519747064732398,0.0002456305666427604,21344,0.3824074074074074,744858.095594492,3,0.9995594479432075,127,False,104,4,57
cfg_056,2026,20,csma,2,40.0,0.35,True,0.8607367030259612,0.022032254804289025,0.00029945446489357323,25918,0.2500578703703704,610977.4190688619,3,0.9995594479432075,127,False,44,20,97
cfg_057,2026,20,csma,2,55.0,0.0,False,0.9535714261571422,0.01466406369574433,0.0002551104563262973,26905,-0.16775173611111116,342560.48547672003,2,0.9989182293741451,240,False,110,6,33
cfg_058,2026,20,csma,2,55.0,0.0,True,0.9535714261571422,0.01567289539431985,0.0003104968640820073,32671,-0.4180121527777778,281454.5712971924,2,0.9989182293741451,240,False,34,16,53
cfg_059,2026,20,csma,2,55.0,0.35,False,0.9602539261402232,0.013692063695744331,0.00025333104021980235,14237,0.38207465277777775,647368.8179919331,2,0.9989182293741451,127,True,160,0,3
cfg_060,2026,20,csma,2,55.0,0.35,True,0.9602539261402232,0.014700895394319851,0.00030834671296001154,17289,0.24960937500000002,531864.3240702512,2,0.9989182293741451,127,False,58,4,41
cfg_061,2026,20,csma,4,25.0,0.0,False,0.7559220779220779,0.029295059139982062,0.00018788868916721073,53765,-0.16677517361111116,586733.7733641055,4,0.9998830703536867,240,False,58,6,147
cfg_062,2026,20,csma,4,25.0,0.0,True,0.7559220779220779,0.03131123876492228,0.00022995311630244304,65287,-0.416818576388889,479404.8514764219,4,0.9998830703536867,240,False,28,30,201
cfg_063,2026,20,csma,4,25.0,0.35,False,0.7612194779220779,0.027351059139982065,0.00018658347624742692,28451,0.38257378472222225,1108774.430597207,4,0.9998830703536867,127,True,100,0,19
cfg_064,2026,20,csma,4,25.0,0.35,True,0.7612194779220779,0.029367238764922282,0.00022835480571090414,34548,0.25026041666666665,905954.1663291986,4,0.9998830703536867,127,False,52,12,141
cfg_065,2026,20,csma,4,40.0,0.0,False,0.8547467532467532,0.021988320314489593,0.00024735118816995996,40335,-0.16710069444444442,394155.22975998116,3,0.9995594479432075,240,False,70,16,93
cfg_066,2026,20,csma,4,40.0,0.0,True,0.8547467532467532,0.023500828054144773,0.0003015536315533575,48979,-0.41721643518518525,323308.2085674832,3,0.9995594479432075,240,False,18,50,151
cfg_067,2026,20,csma,4,40.0,0.35,False,0.8607367032467532,0.020530320314489595,0.0002456305665797524,21344,0.3824074074074074,744858.095594492,3,0.9995594479432075,127,False,106,4,59
cfg_068,2026,20,csma,4,40.0,0.35,True,0.8607367032467532,0.022042828054144772,0.0002994544648167586,25918,0.2500578703703704,610977.4190688619,3,0.9995594479432075,127,False,44,18,99
cfg_069,2026,20,csma,4,55.0,0.0,False,0.9535714285714257,0.014681372029651115,0.0002551104556804003,26905,-0.16775173611111116,342560.48547672003,2,0.9989182293741451,240,False,112,6,35
cfg_070,2026,20,csma,4,55.0,0.0,True,0.9535714285714257,0.015690203729199912,0.00031049686329588113,32671,-0.4180121527777778,281454.5712971924,2,0.9989182293741451,240,False,34,14,55
cfg_071,2026,20,csma,4,55.0,0.35,False,0.9602539285714258,0.013709372029651116,0.00025333103957841046,14237,0.38207465277777775,647368.8179919331,2,0.9989182293741451,127,True,162,0,5
cfg_072,2026,20,csma,4,55.0,0.35,True,0.9602539285714258,0.014718203729199913,0.00030834671217932916,17289,0.24960937500000002,531864.3240702512,2,0.9989182293741451,127,False,58,2,43
cfg_073,2026,35,aloha,0,25.0,0.0,False,0.6101145546459767,0.044144,0.0001995166302345197,80640,0.0,684586.4002804066,4,0.9998830703536867,420,False,2,26,271
cfg_074,2026,35,aloha,0,25.0,0.0,True,0.6101145546459767,0.04616,0.0002513626315454615,100800,-0.25,543383.7593462006,4,0.9998830703536867,420,False,0,110,283
cfg_075,2026,35,aloha,0,25.0,0.35,False,0.6370705249694263,0.03734,0.0001910746067020474,42624,0.4714285714285714,1295163.4599899584,4,0.9998830703536867,222,False,14,10,219
cfg_076,2026,35,aloha,0,25.0,0.35,True,0.6370705249694263,0.039356,0.0002407268802890542,53280,0.3392857142857143,1028023.3284928121,4,0.9998830703536867,222,False,6,54,257
cfg_077,2026,35,aloha,0,40.0,0.0,False,0.6892881947268991,0.033108,0.00026281024596942895,60480,0.0,460018.84237178357,3,0.9995594479432075,420,False,6,82,245
cfg_078,2026,35,aloha,0,40.0,0.0,True,0.6892881947268991,0.03462,0.0003298185022450207,75600,-0.25,366558.16544969345,3,0.9995594479432075,420,False,0,182,273
cfg_079,2026,35,aloha,0,40.0,0.35,False,0.7197422004211966,0.028005,0.00025169011889811244,31968,0.4714285714285714,870305.9180006715,3,0.9995594479432075,222,False,30,26,171
cfg_080,2026,35,aloha,0,40.0,0.35,True,0.7197422004211966,0.029517,0.0003158630963516653,39960,0.3392857142857143,693488.4211210418,3,0.9995594479432075,222,False,6,108,225
cfg_081,2026,35,aloha,0,55.0,0.0,False,0.7683349743115024,0.022072,0.00027113174196797895,40320,0.0,400025.6016385048,2,0.9989182293741451,420,False,34,36,143
cfg_082,2026,35,aloha,0,55.0,0.0,True,0.7683349743115024,0.02308,0.0003396955868550428,50400,-0.25,319284.8020434227,2,0.9989182293741451,420,False,4,100,211
cfg_083,2026,35,aloha,0,55.0,0.35,False,0.8022814104492653,0.01867,0.00025965951259339793,21312,0.4714285714285714,756805.1922890632,2,0.9989182293741451,222,False,68,10,83
cfg_084,2026,35,aloha,0,55.0,0.35,True,0.8022814104492653,0.019678,0.000325322258001521,26640,0.3392857142857143,604052.3281902592,2,0.9989182293741451,222,False,20,38,137
cfg_085,2026,35,aloha,2,25.0,0.0,False,0.6103999999960966,0.04414846024843307,0.00023268280752816834,94089,-0.1667782738095238,586732.2143780037,4,0.9998830703536867,420,False,4,76,275
cfg_086,2026,35,aloha,2,25.0,0.0,True,0.6103999999960966,0.04616463987337084,0.00028477434001305494,114252,-0.4168154761904761,479405.9004839918,4,0.9998830703536867,420,False,0,180,285
cfg_087,2026,35,aloha,2,25.0,0.35,False,0.637368581814106,0.037344460248433076,0.00022283853225872312,49733,0.38327132936507935,1110028.498554521,4,0.9998830703536867,222,False,14,36,241
cfg_088,2026,35,aloha,2,25.0,0.35,True,0.637368581814106,0.03936063987337084,0.0002727233114872423,60390,0.2511160714285714,906989.2853468623,4,0.9998830703536867,222,False,4,120,263
cfg_089,2026,35,aloha,2,40.0,0.0,False,0.6901999998229533,0.033120604207589534,0.00030632406763663443,70587,-0.16711309523809526,394151.0417873754,3,0.9995594479432075,420,False,4,148,259
